Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_idd,shell_density_numsel_Currentcluster
164,6.0,28736000.0,0.92666,190.0,18.0,0.0,18.0,139.24,1040.5182428282856,0.0,0.0,0.0,nucleiA,2,1040.5182428282856,9.0,0.0
165,6.0,38798000.0,1.0242,210.0,20.0,0.0,20.0,154.71,856.2964936884955,0.0,330.178805030076,0.0,nucleiA,2,856.2964936884955,10.0,330.178805030076
166,6.0,50972000.0,1.1217,230.0,20.0,0.0,20.0,170.19,651.7812007008995,0.0,0.0,0.0,nucleiA,2,651.7812007008995,11.0,0.0
167,6.0,65458000.0,1.2193,250.0,22.0,0.0,22.0,185.67,558.294639285326,0.0,229.34275412209203,0.0,nucleiA,2,558.294639285326,12.0,229.34275412209203
168,6.0,82458000.0,1.3168,270.0,22.0,0.0,22.0,201.15,443.19351061557234,0.0,0.0,0.0,nucleiA,2,443.19351061557234,13.0,0.0
169,6.0,102170000.0,1.4144,290.0,22.0,0.0,22.0,216.63,357.6867035170684,0.0,0.0,0.0,nucleiA,2,357.6867035170684,14.0,0.0
170,6.0,124800000.0,1.5119,310.0,24.0,0.0,22.0,232.11,319.4479938665985,0.0,146.80773911677528,0.0,nucleiA,2,292.8273277110487,15.0,0.0
171,6.0,150550000.0,1.6094,330.0,24.0,0.0,22.0,247.59,264.8097617705181,0.0,0.0,0.0,nucleiA,2,242.7422816229749,16.0,0.0
172,6.0,179610000.0,1.7069999999999999,350.0,26.0,0.0,22.0,263.08,240.4619384820673,0.0,114.32412719245096,0.0,nucleiA,2,203.46779410021082,17.0,0.0
173,6.0,212190000.0,1.8045,370.0,30.0,0.0,22.0,278.56,234.8550216465873,0.0,203.9446983555939,0.0,nucleiA,2,172.22701587416404,18.0,0.0
174,6.0,248490000.0,1.902,390.0,30.0,0.0,22.0,294.05,200.546851153726,0.0,0.0,0.0,nucleiA,2,147.06769084606572,19.0,0.0
175,6.0,288720000.0,1.9996,410.0,30.0,0.0,22.0,309.53,172.60282295368995,0.0,0.0,0.0,nucleiA,2,126.57540349937264,20.0,0.0
176,6.0,333070000.0,2.0971,430.0,32.0,0.0,22.0,325.02,159.59451820758997,0.0,74.91001434526774,0.0,nucleiA,2,109.72123126771808,21.0,0.0
177,6.0,381730000.0,2.1947,450.0,34.0,0.0,22.0,340.5,147.953803252599,0.0,68.27495142237207,0.0,nucleiA,2,95.73481386932879,22.0,0.0
178,7.0,4201.5,0.044959,10.0,0.0,0.0,0.0,0.0060388,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
179,7.0,113210.0,0.13479000000000002,30.0,0.0,0.0,0.0,13.718,0.0,0.0,0.0,0.0,nucleiA,2,0.0,1.0,0.0
180,7.0,523930.0,0.22462,50.0,0.0,0.0,0.0,28.113000000000003,0.0,0.0,0.0,0.0,nucleiA,2,0.0,2.0,0.0
181,7.0,1437400.0,0.31445,70.0,0.0,0.0,0.0,42.581,0.0,0.0,0.0,0.0,nucleiA,2,0.0,3.0,0.0
182,7.0,3054600.0,0.40427,90.0,0.0,0.0,0.0,57.084,0.0,0.0,0.0,0.0,nucleiA,2,0.0,4.0,0.0
183,7.0,5576900.0,0.4941,110.0,2.0,0.0,2.0,71.583,595.7178963604556,0.0,1317.1546351396046,0.0,nucleiA,2,595.7178963604556,5.0,1317.1546351396046
184,7.0,9204900.0,0.5839300000000001,130.0,4.0,0.0,4.0,86.07,721.8457856603818,0.0,915.7274355602603,0.0,nucleiA,2,721.8457856603818,6.0,915.7274355602603
185,7.0,14141000.0,0.67376,150.0,8.0,0.0,8.0,100.57,939.7522484159888,0.0,1346.106900675685,0.0,nucleiA,2,939.7522484159888,7.0,1346.106900675685
186,7.0,20583000.0,0.76359,170.0,8.0,0.0,8.0,115.09,645.6316642302141,0.0,0.0,0.0,nucleiA,2,645.6316642302141,8.0,0.0
187,7.0,28736000.0,0.8534200000000001,190.0,14.0,0.0,14.0,129.6,809.2919666442224,0.0,1222.4674854210566,0.0,nucleiA,2,809.2919666442224,9.0,1222.4674854210566
188,7.0,38799000.0,0.94325,210.0,18.0,0.0,18.0,144.09,770.6469812601773,0.0,660.2919877198896,0.0,nucleiA,2,770.6469812601773,10.0,660.2919877198896
189,7.0,50973000.0,1.0331,230.0,18.0,0.0,18.0,158.58,586.5915725170897,0.0,0.0,0.0,nucleiA,2,586.5915725170897,11.0,0.0
190,7.0,65459000.0,1.1229,250.0,20.0,0.0,20.0,173.08,507.53282760393904,0.0,229.34275412209203,0.0,nucleiA,2,507.53282760393904,12.0,229.34275412209203
191,7.0,82459000.0,1.2127,270.0,22.0,0.0,22.0,187.59,443.18813590194975,0.0,195.42700801250732,0.0,nucleiA,2,443.18813590194975,13.0,195.42700801250732
192,7.0,102180000.0,1.3026,290.0,24.0,0.0,24.0,202.09,390.16548869202865,0.0,168.4630158821877,0.0,nucleiA,2,390.16548869202865,14.0,168.4630158821877
193,7.0,124800000.0,1.3924,310.0,24.0,0.0,24.0,216.6,319.4479938665985,0.0,0.0,0.0,nucleiA,2,319.4479938665985,15.0,0.0
194,7.0,150550000.0,1.4822,330.0,24.0,0.0,24.0,231.11,264.8097617705181,0.0,0.0,0.0,nucleiA,2,264.8097617705181,16.0,0.0
195,7.0,179610000.0,1.5719999999999998,350.0,24.0,0.0,24.0,245.63,221.96486629113912,0.0,0.0,0.0,nucleiA,2,221.96486629113912,17.0,0.0
196,7.0,212190000.0,1.6619,370.0,24.0,0.0,24.0,260.14,187.8840173172699,0.0,0.0,0.0,nucleiA,2,187.8840173172699,18.0,0.0
197,7.0,248500000.0,1.7517,390.0,24.0,0.0,24.0,274.66,160.43102468632392,0.0,0.0,0.0,nucleiA,2,160.43102468632392,19.0,0.0
198,7.0,288720000.0,1.8415,410.0,24.0,0.0,24.0,289.17,138.08225836295193,0.0,0.0,0.0,nucleiA,2,138.08225836295193,20.0,0.0
199,7.0,333070000.0,1.9314,430.0,26.0,0.0,26.0,303.69,129.67054604366686,0.0,74.91001434526774,0.0,nucleiA,2,129.67054604366686,21.0,74.91001434526774
200,7.0,381730000.0,2.0212,450.0,26.0,0.0,26.0,318.21,113.14114366375216,0.0,0.0,0.0,nucleiA,2,113.14114366375216,22.0,0.0
201,7.0,434930000.0,2.1109999999999998,470.0,26.0,0.0,26.0,332.73,99.30188483379881,0.0,0.0,0.0,nucleiA,2,99.30188483379881,23.0,0.0
202,8.0,4201.6,0.046451,10.0,0.0,0.0,0.0,0.006997800000000001,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
203,8.0,113210.0,0.13926,30.0,2.0,0.0,2.0,14.975,29345.986540169808,0.0,30477.09292323,0.0,nucleiA,2,29345.986540169808,1.0,30477.09292323
204,8.0,523930.0,0.23207,50.0,2.0,0.0,2.0,29.943,6341.0362762442,0.0,0.0,0.0,nucleiA,2,6341.0362762442,2.0,0.0
205,8.0,1437500.0,0.32488,70.0,2.0,0.0,2.0,44.91,2311.1367904087824,0.0,0.0,0.0,nucleiA,2,2311.1367904087824,3.0,0.0
206,8.0,3054800.0,0.41769,90.0,4.0,0.0,4.0,59.878,2175.1074611841195,0.0,2054.200912763634,0.0,nucleiA,2,2175.1074611841195,4.0,2054.200912763634
207,8.0,5577000.0,0.51049,110.0,8.0,0.0,8.0,74.845,2382.8288586785898,0.0,2634.413715179307,0.0,nucleiA,2,2382.8288586785898,5.0,2634.413715179307
208,8.0,9205100.0,0.6033,130.0,10.0,0.0,10.0,89.81200000000003,1804.5752551371656,0.0,915.702195698196,0.0,nucleiA,2,1804.5752551371656,6.0,915.702195698196
209,8.0,14141000.0,0.69611,150.0,24.0,0.0,24.0,104.78,2819.256745247966,0.0,4711.5650546989145,0.0,nucleiA,2,2819.256745247966,7.0,4711.5650546989145
210,8.0,20584000.0,0.78892,170.0,30.0,0.0,30.0,119.75,2421.0011194709173,0.0,1546.9156307058627,0.0,nucleiA,2,2421.0011194709173,8.0,1546.9156307058627
211,8.0,28737000.0,0.8817299999999999,190.0,30.0,0.0,30.0,134.71,1734.1367241949185,0.0,0.0,0.0,nucleiA,2,1734.1367241949185,9.0,0.0
212,8.0,38799000.0,0.97454,210.0,30.0,0.0,30.0,149.68,1284.4116354336286,0.0,0.0,0.0,nucleiA,2,1284.4116354336286,10.0,0.0
213,8.0,50973000.0,1.0673,230.0,30.0,0.0,30.0,164.65,977.6526208618164,0.0,0.0,0.0,nucleiA,2,977.6526208618164,11.0,0.0
214,8.0,65460000.0,1.1602,250.0,32.0,0.0,32.0,179.62,812.0401188420714,0.0,229.3269231871764,0.0,nucleiA,2,812.0401188420714,12.0,229.3269231871764
215,8.0,82463000.0,1.253,270.0,32.0,0.0,32.0,194.58,644.6060194196426,0.0,0.0,0.0,nucleiA,2,644.6060194196426,13.0,0.0
216,8.0,102170000.0,1.3458,290.0,32.0,0.0,32.0,209.55,520.2715687520994,0.0,0.0,0.0,nucleiA,2,520.2715687520994,14.0,0.0
217,8.0,124800000.0,1.4386,310.0,32.0,0.0,32.0,224.52,425.930658488798,0.0,0.0,0.0,nucleiA,2,425.930658488798,15.0,0.0
218,8.0,150560000.0,1.5314,330.0,32.0,0.0,32.0,239.49,353.05623126595367,0.0,0.0,0.0,nucleiA,2,353.05623126595367,16.0,0.0
219,8.0,179610000.0,1.6242,350.0,32.0,0.0,32.0,254.45,295.9531550548521,0.0,0.0,0.0,nucleiA,2,295.9531550548521,17.0,0.0
220,8.0,212210000.0,1.7169999999999999,370.0,32.0,0.0,32.0,269.42,250.4884132670562,0.0,0.0,0.0,nucleiA,2,250.4884132670562,18.0,0.0
221,8.0,248500000.0,1.8098,390.0,32.0,0.0,32.0,284.39,213.90803291509854,0.0,0.0,0.0,nucleiA,2,213.90803291509854,19.0,0.0
222,8.0,288730000.0,1.9026,410.0,32.0,0.0,32.0,299.35,184.1033012828663,0.0,0.0,0.0,nucleiA,2,184.1033012828663,20.0,0.0
223,8.0,333060000.0,1.9954,430.0,32.0,0.0,32.0,314.32,159.59930997238334,0.0,0.0,0.0,nucleiA,2,159.59930997238334,21.0,0.0
224,8.0,381760000.0,2.0882,450.0,32.0,0.0,32.0,329.29,139.2396955663296,0.0,0.0,0.0,nucleiA,2,139.2396955663296,22.0,0.0
225,8.0,434940000.0,2.1811,470.0,32.0,0.0,32.0,344.26,122.21489442084423,0.0,0.0,0.0,nucleiA,2,122.21489442084423,23.0,0.0
226,9.0,4201.3,0.055778,10.0,0.0,0.0,0.0,0.0081193,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
227,9.0,113210.0,0.16722,30.0,0.0,0.0,0.0,16.647000000000002,0.0,0.0,0.0,0.0,nucleiA,2,0.0,1.0,0.0
228,9.0,523900.0,0.27866,50.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,0.0,nucleiA,2,0.0,2.0,0.0
229,9.0,1437300.0,0.39011,70.0,0.0,0.0,0.0,49.922,0.0,0.0,0.0,0.0,nucleiA,2,0.0,3.0,0.0
230,9.0,3054600.0,0.50155,90.0,0.0,0.0,0.0,66.56,0.0,0.0,0.0,0.0,nucleiA,2,0.0,4.0,0.0
231,9.0,5576700.0,0.613,110.0,4.0,0.0,4.0,83.199,1191.4785217826402,0.0,2634.5181683617816,0.0,nucleiA,2,1191.4785217826402,5.0,2634.5181683617816
232,9.0,9204800.0,0.72444,130.0,4.0,0.0,4.0,99.836,721.8536277187172,0.0,0.0,0.0,nucleiA,2,721.8536277187172,6.0,0.0
233,9.0,14140000.0,0.83588,150.0,6.0,0.0,6.0,116.47,704.8640317282795,0.0,673.1761906736555,0.0,nucleiA,2,704.8640317282795,7.0,673.1761906736555
234,9.0,20583000.0,0.94733,170.0,8.0,0.0,8.0,133.11,645.6316642302141,0.0,515.6385435686209,0.0,nucleiA,2,645.6316642302141,8.0,515.6385435686209
235,9.0,28735000.0,1.0588,190.0,8.0,0.0,8.0,149.75,462.4686460710109,0.0,0.0,0.0,nucleiA,2,462.4686460710109,9.0,0.0
236,9.0,38797000.0,1.1702,210.0,8.0,0.0,8.0,166.4,342.5274259569167,0.0,0.0,0.0,nucleiA,2,342.5274259569167,10.0,0.0
237,9.0,50971000.0,1.2817,230.0,10.0,0.0,10.0,183.04,325.89699399782467,0.0,272.8979083466917,0.0,nucleiA,2,325.89699399782467,11.0,272.8979083466917
238,9.0,65457000.0,1.3931,250.0,10.0,0.0,10.0,199.69,253.77416748496148,0.0,0.0,0.0,nucleiA,2,253.77416748496148,12.0,0.0
239,9.0,82457000.0,1.5045,270.0,10.0,0.0,10.0,216.34,201.45403884525416,0.0,0.0,0.0,nucleiA,2,201.45403884525416,13.0,0.0
240,9.0,102170000.0,1.6159999999999999,290.0,10.0,0.0,10.0,232.98,162.58486523503106,0.0,0.0,0.0,nucleiA,2,162.58486523503106,14.0,0.0
241,9.0,124800000.0,1.7274,310.0,10.0,0.0,10.0,249.63,133.10333077774936,0.0,0.0,0.0,nucleiA,2,133.10333077774936,15.0,0.0
242,9.0,150540000.0,1.8389,330.0,12.0,0.0,12.0,266.28,132.41367621413409,0.0,129.06989651175698,0.0,nucleiA,2,132.41367621413409,16.0,129.06989651175698
243,9.0,179610000.0,1.9503,350.0,12.0,0.0,12.0,282.93,110.98243314556956,0.0,0.0,0.0,nucleiA,2,110.98243314556956,17.0,0.0
244,9.0,212190000.0,2.0618,370.0,12.0,0.0,12.0,299.58,93.94200865863495,0.0,0.0,0.0,nucleiA,2,93.94200865863495,18.0,0.0
245,9.0,248490000.0,2.1732,390.0,12.0,0.0,12.0,316.23,80.2187404614904,0.0,0.0,0.0,nucleiA,2,80.2187404614904,19.0,0.0
246,9.0,288710000.0,2.2847,410.0,12.0,0.0,12.0,332.88,69.04352054752432,0.0,0.0,0.0,nucleiA,2,69.04352054752432,20.0,0.0
247,9.0,333060000.0,2.3961,430.0,12.0,0.0,12.0,349.53,59.84974123964375,0.0,0.0,0.0,nucleiA,2,59.84974123964375,21.0,0.0
248,10.0,4201.5,0.062305999999999986,10.0,0.0,0.0,0.0,0.0062352,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
249,10.0,113210.0,0.18679,30.0,0.0,0.0,0.0,13.811,0.0,0.0,0.0,0.0,nucleiA,2,0.0,1.0,0.0
250,10.0,523920.0,0.31128,50.0,0.0,0.0,0.0,27.616,0.0,0.0,0.0,0.0,nucleiA,2,0.0,2.0,0.0
251,10.0,1437400.0,0.43577,70.0,0.0,0.0,0.0,41.425,0.0,0.0,0.0,0.0,nucleiA,2,0.0,3.0,0.0
252,10.0,3054700.0,0.5602600000000001,90.0,0.0,0.0,0.0,55.234,0.0,0.0,0.0,0.0,nucleiA,2,0.0,4.0,0.0
253,10.0,5576900.0,0.68474,110.0,0.0,0.0,0.0,69.045,0.0,0.0,0.0,0.0,nucleiA,2,0.0,5.0,0.0
254,10.0,9205100.0,0.80923,130.0,0.0,0.0,0.0,82.85700000000001,0.0,0.0,0.0,0.0,nucleiA,2,0.0,6.0,0.0
255,10.0,14140000.0,0.93372,150.0,0.0,0.0,0.0,96.671,0.0,0.0,0.0,0.0,nucleiA,2,0.0,7.0,0.0
256,10.0,20584000.0,1.0582,170.0,0.0,0.0,0.0,110.49,0.0,0.0,0.0,0.0,nucleiA,2,0.0,8.0,0.0
257,10.0,28736000.0,1.1827,190.0,0.0,0.0,0.0,124.3,0.0,0.0,0.0,0.0,nucleiA,2,0.0,9.0,0.0
258,10.0,38799000.0,1.3072,210.0,0.0,0.0,0.0,138.11,0.0,0.0,0.0,0.0,nucleiA,2,0.0,10.0,0.0
259,10.0,50973000.0,1.4317,230.0,0.0,0.0,0.0,151.92,0.0,0.0,0.0,0.0,nucleiA,2,0.0,11.0,0.0
260,10.0,65459000.0,1.5562,250.0,0.0,0.0,0.0,165.74,0.0,0.0,0.0,0.0,nucleiA,2,0.0,12.0,0.0
261,10.0,82459000.0,1.6806,270.0,0.0,0.0,0.0,179.55,0.0,0.0,0.0,0.0,nucleiA,2,0.0,13.0,0.0
262,10.0,102170000.0,1.8051,290.0,0.0,0.0,0.0,193.37,0.0,0.0,0.0,0.0,nucleiA,2,0.0,14.0,0.0
263,10.0,124800000.0,1.9296,310.0,0.0,0.0,0.0,207.18,0.0,0.0,0.0,0.0,nucleiA,2,0.0,15.0,0.0
264,10.0,150550000.0,2.0541,330.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,nucleiA,2,0.0,16.0,0.0
265,10.0,179610000.0,2.1786,350.0,0.0,0.0,0.0,234.81,0.0,0.0,0.0,0.0,nucleiA,2,0.0,17.0,0.0
266,10.0,212200000.0,2.3031,370.0,0.0,0.0,0.0,248.62,0.0,0.0,0.0,0.0,nucleiA,2,0.0,18.0,0.0
267,10.0,248500000.0,2.4276,390.0,0.0,0.0,0.0,262.44,0.0,0.0,0.0,0.0,nucleiA,2,0.0,19.0,0.0
268,10.0,288720000.0,2.5521,410.0,0.0,0.0,0.0,276.25,0.0,0.0,0.0,0.0,nucleiA,2,0.0,20.0,0.0
269,11.0,4201.4,0.062985,10.0,0.0,0.0,0.0,0.0059677,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
270,11.0,113210.0,0.18883,30.0,0.0,0.0,0.0,12.026,0.0,0.0,0.0,0.0,nucleiA,2,0.0,1.0,0.0
271,11.0,523920.0,0.31468,50.0,0.0,0.0,0.0,24.046,0.0,0.0,0.0,0.0,nucleiA,2,0.0,2.0,0.0
272,11.0,1437400.0,0.44052,70.0,0.0,0.0,0.0,36.061,0.0,0.0,0.0,0.0,nucleiA,2,0.0,3.0,0.0
273,11.0,3054700.0,0.5663699999999999,90.0,2.0,0.0,2.0,48.08,1087.5893332283447,0.0,2054.200912763634,0.0,nucleiA,2,1087.5893332283447,4.0,2054.200912763634
274,11.0,5576800.0,0.69221,110.0,2.0,0.0,2.0,60.099,595.7285784343395,0.0,0.0,0.0,nucleiA,2,595.7285784343395,5.0,0.0
275,11.0,9205000.0,0.81806,130.0,2.0,0.0,2.0,72.116,360.91897188621664,0.0,0.0,0.0,nucleiA,2,360.91897188621664,6.0,0.0
276,11.0,14140000.0,0.9439,150.0,6.0,0.0,6.0,84.134,704.8640317282795,0.0,1346.406944767021,0.0,nucleiA,2,704.8640317282795,7.0,1346.406944767021
277,11.0,20583000.0,1.0697,170.0,6.0,0.0,6.0,96.153,484.2237481726606,0.0,0.0,0.0,nucleiA,2,484.2237481726606,8.0,0.0
278,11.0,28736000.0,1.1956,190.0,6.0,0.0,6.0,108.17,346.8394142760953,0.0,0.0,0.0,nucleiA,2,346.8394142760953,9.0,0.0
279,11.0,38798000.0,1.3214,210.0,6.0,0.0,6.0,120.19,256.8889481065486,0.0,0.0,0.0,nucleiA,2,256.8889481065486,10.0,0.0
280,11.0,50972000.0,1.4473,230.0,8.0,0.0,8.0,132.21,260.7124802803598,0.0,272.8979083466917,0.0,nucleiA,2,260.7124802803598,11.0,272.8979083466917
281,11.0,65458000.0,1.5731,250.0,10.0,0.0,10.0,144.23,253.77029058423912,0.0,229.34275412209203,0.0,nucleiA,2,253.77029058423912,12.0,229.34275412209203
282,11.0,82458000.0,1.699,270.0,10.0,0.0,10.0,156.25,201.4515957343511,0.0,0.0,0.0,nucleiA,2,201.4515957343511,13.0,0.0
283,11.0,102170000.0,1.8248,290.0,10.0,0.0,10.0,168.27,162.58486523503106,0.0,0.0,0.0,nucleiA,2,162.58486523503106,14.0,0.0
284,11.0,124800000.0,1.9507,310.0,10.0,0.0,10.0,180.29,133.10333077774936,0.0,0.0,0.0,nucleiA,2,133.10333077774936,15.0,0.0
285,11.0,150550000.0,2.0765,330.0,10.0,0.0,10.0,192.31,110.33740073771584,0.0,0.0,0.0,nucleiA,2,110.33740073771584,16.0,0.0
286,11.0,179610000.0,2.2023,350.0,10.0,0.0,10.0,204.34,92.48536095464131,0.0,0.0,0.0,nucleiA,2,92.48536095464131,17.0,0.0
287,11.0,212190000.0,2.3282,370.0,10.0,0.0,10.0,216.36,78.28500721552912,0.0,0.0,0.0,nucleiA,2,78.28500721552912,18.0,0.0
288,11.0,248500000.0,2.454,390.0,12.0,0.0,12.0,228.39,80.21551234316196,0.0,91.49708444540414,0.0,nucleiA,2,80.21551234316196,19.0,91.49708444540414
289,11.0,288720000.0,2.5799,410.0,12.0,0.0,12.0,240.41,69.04112918147597,0.0,0.0,0.0,nucleiA,2,69.04112918147597,20.0,0.0
290,12.0,4201.4,0.051871,10.0,0.0,0.0,0.0,0.006081800000000001,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
291,12.0,113210.0,0.15550999999999998,30.0,0.0,0.0,0.0,13.022,0.0,0.0,0.0,0.0,nucleiA,2,0.0,1.0,0.0
292,12.0,523920.0,0.25915,50.0,0.0,0.0,0.0,27.569000000000006,0.0,0.0,0.0,0.0,nucleiA,2,0.0,2.0,0.0
293,12.0,1437400.0,0.36279,70.0,0.0,0.0,0.0,41.385,0.0,0.0,0.0,0.0,nucleiA,2,0.0,3.0,0.0
294,12.0,3054700.0,0.46643,90.0,2.0,0.0,2.0,55.176,1087.5893332283447,0.0,2054.200912763634,0.0,nucleiA,2,1087.5893332283447,4.0,2054.200912763634
295,12.0,5576800.0,0.57007,110.0,2.0,0.0,2.0,68.964,595.7285784343395,0.0,0.0,0.0,nucleiA,2,595.7285784343395,5.0,0.0
296,12.0,9204900.0,0.6737,130.0,2.0,0.0,2.0,82.759,360.9228928301909,0.0,0.0,0.0,nucleiA,2,360.9228928301909,6.0,0.0
297,12.0,14140000.0,0.7773399999999999,150.0,4.0,0.0,4.0,96.555,469.9093544855197,0.0,673.1898312521782,0.0,nucleiA,2,469.9093544855197,7.0,673.1898312521782
298,12.0,20583000.0,0.8809799999999999,170.0,4.0,0.0,4.0,110.36,322.81583211510707,0.0,0.0,0.0,nucleiA,2,322.81583211510707,8.0,0.0
299,12.0,28736000.0,0.98462,190.0,6.0,0.0,6.0,124.16,346.8394142760953,0.0,407.48916180701883,0.0,nucleiA,2,346.8394142760953,9.0,407.48916180701883
300,12.0,38798000.0,1.0883,210.0,12.0,0.0,12.0,137.97,513.7778962130972,0.0,990.5364150902279,0.0,nucleiA,2,513.7778962130972,10.0,990.5364150902279
301,12.0,50971000.0,1.1919,230.0,14.0,0.0,14.0,151.77,456.25579159695457,0.0,272.92032664196375,0.0,nucleiA,2,456.25579159695457,11.0,272.92032664196375
302,12.0,65458000.0,1.2955,250.0,16.0,0.0,16.0,165.58,406.03246493478264,0.0,229.3269231871764,0.0,nucleiA,2,406.03246493478264,12.0,229.3269231871764
303,12.0,82457000.0,1.3992,270.0,16.0,0.0,16.0,179.38,322.3264621524067,0.0,0.0,0.0,nucleiA,2,322.3264621524067,13.0,0.0
304,12.0,102170000.0,1.5028,290.0,18.0,0.0,18.0,193.19,292.6527574230559,0.0,168.5313821444034,0.0,nucleiA,2,292.6527574230559,14.0,168.5313821444034
305,12.0,124800000.0,1.6065,310.0,18.0,0.0,18.0,206.99,239.58599539994887,0.0,0.0,0.0,nucleiA,2,239.58599539994887,15.0,0.0
306,12.0,150550000.0,1.7101,330.0,18.0,0.0,18.0,220.8,198.60732132788857,0.0,0.0,0.0,nucleiA,2,198.60732132788857,16.0,0.0
307,12.0,179610000.0,1.8137,350.0,18.0,0.0,18.0,234.61,166.47364971835432,0.0,0.0,0.0,nucleiA,2,166.47364971835432,17.0,0.0
308,12.0,212190000.0,1.9174,370.0,18.0,0.0,18.0,248.42,140.9130129879524,0.0,0.0,0.0,nucleiA,2,140.9130129879524,18.0,0.0
309,12.0,248490000.0,2.021,390.0,18.0,0.0,18.0,262.22,120.32811069223558,0.0,0.0,0.0,nucleiA,2,120.32811069223558,19.0,0.0
310,12.0,288720000.0,2.1246,410.0,18.0,0.0,18.0,276.03,103.561693772214,0.0,0.0,0.0,nucleiA,2,103.561693772214,20.0,0.0
311,12.0,333070000.0,2.2283,430.0,18.0,0.0,18.0,289.84,89.77191649176935,0.0,0.0,0.0,nucleiA,2,89.77191649176935,21.0,0.0
312,12.0,381730000.0,2.3319,450.0,18.0,0.0,18.0,303.65,78.32848407490536,0.0,0.0,0.0,nucleiA,2,78.32848407490536,22.0,0.0
313,13.0,4201.3,0.040016,10.0,0.0,0.0,0.0,0.0070090000000000005,0.0,0.0,0.0,0.0,nucleiA,2,0.0,0.0,0.0
314,13.0,113210.0,0.11997,30.0,2.0,0.0,2.0,14.662,29345.986540169808,0.0,30477.009048017484,0.0,nucleiA,2,29345.986540169808,1.0,30477.009048017484
315,13.0,523910.0,0.19992,50.0,2.0,0.0,2.0,29.316,6341.278342105752,0.0,0.0,0.0,nucleiA,2,6341.278342105752,2.0,0.0
316,13.0,1437400.0,0.27987,70.0,4.0,0.0,4.0,43.97,4622.59515265427,0.0,3636.8861577166963,0.0,nucleiA,2,4622.59515265427,3.0,3636.8861577166963
317,13.0,3054600.0,0.35983000000000004,90.0,4.0,0.0,4.0,58.625,2175.249876391426,0.0,0.0,0.0,nucleiA,2,2175.249876391426,4.0,0.0
318,13.0,5576800.0,0.43978,110.0,6.0,0.0,6.0,73.278,1787.1857353030184,0.0,1317.2068575896535,0.0,nucleiA,2,1787.1857353030184,5.0,1317.2068575896535
319,13.0,9204700.0,0.51973,130.0,8.0,0.0,8.0,87.93299999999998,1443.7229398948905,0.0,915.7526768137557,0.0,nucleiA,2,1443.7229398948905,6.0,915.7526768137557
320,13.0,14139000.0,0.59968,150.0,14.0,0.0,14.0,102.59,1644.7990631224536,0.0,2019.8969273529929,0.0,nucleiA,2,1644.7990631224536,7.0,2019.8969273529929
321,13.0,20583000.0,0.6796300000000001,170.0,24.0,0.0,24.0,117.24,1936.8949926906423,0.0,2577.792625863303,0.0,nucleiA,2,1936.8949926906423,8.0,2577.792625863303
322,13.0,28735000.0,0.75959,190.0,36.0,0.0,36.0,131.89,2081.108907319549,0.0,2445.234889263463,0.0,nucleiA,2,2081.108907319549,9.0,2445.234889263463
323,13.0,38798000.0,0.83954,210.0,40.0,0.0,40.0,146.55,1712.592987376991,0.0,660.2919877198896,0.0,nucleiA,2,1712.592987376991,10.0,660.2919877198896
324,13.0,50972000.0,0.91949,230.0,46.0,0.0,46.0,161.2,1499.0967616120688,0.0,818.693725040075,0.0,nucleiA,2,1499.0967616120688,11.0,818.693725040075
325,13.0,65458000.0,0.99944,250.0,46.0,0.0,46.0,175.86,1167.3433366875,0.0,0.0,0.0,nucleiA,2,1167.3433366875,12.0,0.0
326,13.0,82459000.0,1.0794,270.0,46.0,0.0,46.0,190.51,926.6661023404404,0.0,0.0,0.0,nucleiA,2,926.6661023404404,13.0,0.0
327,13.0,102170000.0,1.1593,290.0,46.0,0.0,46.0,205.17,747.8903800811429,0.0,0.0,0.0,nucleiA,2,747.8903800811429,14.0,0.0
328,13.0,124800000.0,1.2393,310.0,46.0,0.0,46.0,219.83,612.2753215776471,0.0,0.0,0.0,nucleiA,2,612.2753215776471,15.0,0.0
329,13.0,150540000.0,1.3193,330.0,46.0,0.0,46.0,234.48,507.5857588208472,0.0,0.0,0.0,nucleiA,2,507.5857588208472,16.0,0.0
330,13.0,179610000.0,1.3992,350.0,46.0,0.0,46.0,249.14,425.43266039135,0.0,0.0,0.0,nucleiA,2,425.43266039135,17.0,0.0
331,13.0,212180000.0,1.4792,370.0,46.0,0.0,46.0,263.8,360.12800515076987,0.0,0.0,0.0,nucleiA,2,360.12800515076987,18.0,0.0
