Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster,uniq
896,23.0,498240000.0,2.1506,18.0,12.0,1.0,10.0,235.24,40.007937574814854,3.3339947979012368,15.065568366645314,0.0,SP1,1,33.33994797901237,0.0,SP2-1-23
905,24.0,55084000.0,0.80387,2.0,11.0,0.0,11.0,114.52,331.71928779989537,0.0,200.0236294580933,0.0,SP1,1,331.71928779989537,200.0236294580933,SP2-1-24
906,24.0,90923000.0,0.9500299999999999,4.0,14.0,0.0,14.0,139.5,255.77481994092116,0.0,139.04932348332645,0.0,SP1,1,255.77481994092116,139.04932348332645,SP2-1-24
907,24.0,139670000.0,1.0962,6.0,16.0,1.0,15.0,164.54,190.29192446266913,11.89324527891682,68.15309939509352,34.07654969754677,SP1,1,178.39867918375234,34.07654969754677,SP2-1-24
908,24.0,203320000.0,1.2423,8.0,16.0,1.0,15.0,189.61,130.72040669732928,8.170025418583082,0.0,0.0,SP1,1,122.55038127874624,0.0,SP2-1-24
909,24.0,283860000.0,1.3885,10.0,15.0,0.0,15.0,214.72,87.7789879574251,0.0,-20.62490151609526,-20.62490151609526,SP1,1,87.7789879574251,0.0,SP2-1-24
910,24.0,383270000.0,1.5347,12.0,16.0,0.0,16.0,239.86,69.34556080491821,0.0,16.709883996643313,0.0,SP1,1,69.34556080491821,16.709883996643313,SP2-1-24
911,24.0,503530000.0,1.6808,14.0,18.0,0.0,16.0,264.86,59.3814315451187,0.0,27.625637254387364,0.0,SP1,1,52.78349470677218,0.0,SP2-1-24
912,24.0,646630000.0,1.827,16.0,18.0,0.0,16.0,289.88,46.240249023264646,0.0,0.0,0.0,SP1,1,41.10244357623525,0.0,SP2-1-24
913,24.0,814580000.0,1.9731,18.0,20.0,1.0,16.0,314.92,40.784933784436454,2.0392466892218226,19.781239274859328,9.890619637429667,SP1,1,32.62794702754916,0.0,SP2-1-24
922,25.0,42550000.0,0.8744200000000001,2.0,11.0,0.0,11.0,148.03,429.43420092055084,0.0,258.944593625302,0.0,SP1,1,429.43420092055084,258.944593625302,SP2-1-25
923,25.0,70234000.0,1.0334,4.0,11.0,0.0,11.0,177.63,260.16495214809686,0.0,0.0,0.0,SP1,1,260.16495214809686,0.0,SP2-1-25
924,25.0,107890000.0,1.1924,6.0,11.0,0.0,11.0,207.24,169.36162062442702,0.0,0.0,0.0,SP1,1,169.36162062442702,0.0,SP2-1-25
925,25.0,157060000.0,1.3514,8.0,11.0,0.0,11.0,236.84,116.34041289424064,0.0,0.0,0.0,SP1,1,116.34041289424064,0.0,SP2-1-25
926,25.0,219270000.0,1.5103,10.0,11.0,0.0,11.0,266.45,83.33299242563704,0.0,0.0,0.0,SP1,1,83.33299242563704,0.0,SP2-1-25
927,25.0,296060000.0,1.6693,12.0,12.0,0.0,12.0,296.05,67.32944273888991,0.0,21.632107932104606,0.0,SP1,1,67.32944273888991,21.632107932104606,SP2-1-25
928,25.0,388960000.0,1.8283,14.0,12.0,0.0,12.0,325.66,51.24834126202115,0.0,0.0,0.0,SP1,1,51.24834126202115,0.0,SP2-1-25
929,25.0,499490000.0,1.9873,16.0,12.0,0.0,12.0,355.26,39.907815606470095,0.0,0.0,0.0,SP1,1,39.907815606470095,0.0,SP2-1-25
930,25.0,629230000.0,2.1463,18.0,12.0,0.0,12.0,384.87,31.67928232486649,0.0,0.0,0.0,SP1,1,31.67928232486649,0.0,SP2-1-25
938,26.0,45958000.0,0.8401200000000001,2.0,10.0,0.0,10.0,120.74,361.4451386279457,0.0,319.6631517572044,0.0,SP1,1,361.4451386279457,319.6631517572044,SP2-1-26
939,26.0,75860000.0,0.99287,4.0,10.0,0.0,10.0,144.89,218.9730514245073,0.0,0.0,0.0,SP1,1,218.9730514245073,0.0,SP2-1-26
940,26.0,116530000.0,1.1456,6.0,10.0,0.0,10.0,169.04,142.54952099084463,0.0,0.0,0.0,SP1,1,142.54952099084463,0.0,SP2-1-26
941,26.0,169640000.0,1.2984,8.0,11.0,0.0,11.0,193.19,107.71295242377644,0.0,31.27715247799496,0.0,SP1,1,107.71295242377644,31.27715247799496,SP2-1-26
942,26.0,236830000.0,1.4511,10.0,11.0,0.0,11.0,217.34,77.15418337697689,0.0,0.0,0.0,SP1,1,77.15418337697689,0.0,SP2-1-26
943,26.0,319770000.0,1.6039,12.0,11.0,0.0,11.0,241.49,57.14240000365711,0.0,0.0,0.0,SP1,1,57.14240000365711,0.0,SP2-1-26
944,26.0,420110000.0,1.7566,14.0,11.0,0.0,11.0,265.64,43.494383016756174,0.0,0.0,0.0,SP1,1,43.494383016756174,0.0,SP2-1-26
945,26.0,539510000.0,1.9094,16.0,12.0,0.0,12.0,289.79,36.94751685284008,0.0,13.912307940588882,0.0,SP1,1,36.94751685284008,13.912307940588882,SP2-1-26
946,26.0,679620000.0,2.0621,18.0,12.0,0.0,12.0,313.93,29.330441742850052,0.0,0.0,0.0,SP1,1,29.330441742850052,0.0,SP2-1-26
953,27.0,24456000.0,0.81457,2.0,2.0,0.0,2.0,121.85,135.84638273685906,0.0,128.28245950315176,0.0,SP1,1,135.84638273685906,128.28245950315176,SP2-1-27
954,27.0,44650000.0,0.9955799999999999,4.0,4.0,0.0,4.0,152.3,148.81339915846024,0.0,164.51714054732219,0.0,SP1,1,148.81339915846024,164.51714054732219,SP2-1-27
955,27.0,73702000.0,1.1766,6.0,7.0,0.0,7.0,182.77,157.76921897294758,0.0,171.53341265038338,0.0,SP1,1,157.76921897294758,171.53341265038338,SP2-1-27
956,27.0,113220000.0,1.3576,8.0,7.0,0.0,7.0,213.25,102.701881087654,0.0,0.0,0.0,SP1,1,102.701881087654,0.0,SP2-1-27
957,27.0,164810000.0,1.5386,10.0,7.0,0.0,7.0,243.74,70.55340681235475,0.0,0.0,0.0,SP1,1,70.55340681235475,0.0,SP2-1-27
958,27.0,230090000.0,1.7196,12.0,9.0,0.0,9.0,274.23,64.97529711398501,0.0,50.89245000325711,0.0,SP1,1,64.97529711398501,50.89245000325711,SP2-1-27
959,27.0,310670000.0,1.9006,14.0,10.0,0.0,10.0,304.73,53.46926217872058,0.0,20.614663292458573,0.0,SP1,1,53.46926217872058,20.614663292458573,SP2-1-27
960,27.0,408160000.0,2.0817,16.0,10.0,0.0,10.0,335.22,40.69800000260467,0.0,0.0,0.0,SP1,1,40.69800000260467,0.0,SP2-1-27
961,27.0,524170000.0,2.2627,18.0,10.0,0.0,10.0,365.72,31.690664633731657,0.0,0.0,0.0,SP1,1,31.690664633731657,0.0,SP2-1-27
970,0.0,80356000.0,0.8148,2.0,11.0,0.0,11.0,168.78,227.39341491823185,0.0,157.33373442946697,0.0,SP1,2,227.39341491823185,157.33373442946697,SP2-2-0
971,0.0,123440000.0,0.94015,4.0,18.0,0.0,18.0,197.34,242.2256337160857,0.0,269.8892158746677,0.0,SP1,2,242.2256337160857,269.8892158746677,SP2-2-0
972,0.0,179700000.0,1.0655,6.0,21.0,0.0,21.0,225.92,194.1219862561633,0.0,88.5778297959285,0.0,SP1,2,194.1219862561633,88.5778297959285,SP2-2-0
973,0.0,250870000.0,1.1909,8.0,22.0,0.0,22.0,254.49,145.6724618262003,0.0,23.34030586070412,0.0,SP1,2,145.6724618262003,23.34030586070412,SP2-2-0
974,0.0,338720000.0,1.3162,10.0,24.0,0.0,24.0,283.04,117.69930808500088,0.0,37.81740621755976,0.0,SP1,2,117.69930808500088,37.81740621755976,SP2-2-0
975,0.0,445010000.0,1.4416,12.0,26.0,0.0,26.0,311.58,97.05258032575476,0.0,31.25655410868967,0.0,SP1,2,97.05258032575476,31.25655410868967,SP2-2-0
976,0.0,571490000.0,1.5669,14.0,26.0,0.0,26.0,340.14,75.57327122218082,0.0,0.0,0.0,SP1,2,75.57327122218082,0.0,SP2-2-0
977,0.0,719920000.0,1.6923,16.0,28.0,0.0,26.0,368.7,64.6066617221035,0.0,22.38266614709037,0.0,SP1,2,59.99190017052467,0.0,SP2-2-0
978,0.0,892030000.0,1.8176,18.0,28.0,0.0,26.0,397.25,52.14132698112928,0.0,0.0,0.0,SP1,2,48.41694648247718,0.0,SP2-2-0
994,1.0,604300000.0,0.95552,2.0,93.0,0.0,93.0,99.03299999999999,255.64297506848757,0.0,248.4303549100893,0.0,SP1,2,255.64297506848757,248.4303549100893,SP2-2-1
995,1.0,761260000.0,1.032,4.0,106.0,0.0,106.0,108.94,231.30038911708104,0.0,137.58081285284186,0.0,SP1,2,231.30038911708104,137.58081285284186,SP2-2-1
996,1.0,943260000.0,1.1084,6.0,107.0,1.0,106.0,118.89,188.43252527126708,1.7610516380492254,9.127085539045673,9.127085539045673,SP1,2,186.6714736332179,0.0,SP2-2-1
997,1.0,1152200000.0,1.1848,8.0,104.0,1.0,103.0,128.88,149.93705527083534,1.441702454527263,-23.85081221555919,0.0,SP1,2,148.4953528163081,-23.85081221555919,SP2-2-1
998,1.0,1389900000.0,1.2613,10.0,104.0,1.0,103.0,138.88,124.29489537596695,1.195143224768913,0.0,0.0,SP1,2,123.09975215119805,0.0,SP2-2-1
999,1.0,1658200000.0,1.3377,12.0,105.0,2.0,101.0,148.9,105.18550515689468,2.003533431559899,6.1913140816485726,6.1913140816485726,SP1,2,101.1784382937749,-12.382628163297147,SP2-2-1
1000,1.0,1959000000.0,1.4142,14.0,110.0,4.0,100.0,158.95,93.27424833675056,3.391790848609112,27.61186117197993,11.044744468791974,SP1,2,84.79477121522778,-5.522372234395987,SP2-2-1
1001,1.0,2294200000.0,1.4906,16.0,113.0,4.0,100.0,169.0,81.81834242699559,2.896224510690109,14.866911409066038,0.0,SP1,2,72.40561276725273,0.0,SP2-2-1
1002,1.0,2665600000.0,1.5671,18.0,122.0,4.0,101.0,179.07,76.0270885762943,2.4926914287309607,40.2535436536263,0.0,SP1,2,62.94045857545677,4.472615961514034,SP2-2-1
1013,2.0,194240000.0,0.8681200000000001,2.0,29.0,0.0,29.0,109.44,248.0063708560701,0.0,218.5337369651455,0.0,SP1,2,248.0063708560701,218.5337369651455,SP2-2-2
1014,2.0,271170000.0,0.97025,4.0,35.0,0.0,35.0,125.95,214.4025330372863,0.0,129.55644623213146,0.0,SP1,2,214.4025330372863,129.55644623213146,SP2-2-2
1015,2.0,366140000.0,1.0724,6.0,42.0,1.0,41.0,142.5,190.5485384291941,4.536869962599859,122.4376853400462,17.49109790572088,SP1,2,186.01166846659424,104.9465874343253,SP2-2-2
1016,2.0,481030000.0,1.1745,8.0,45.0,1.0,44.0,159.07,155.39744000329304,3.4532764445176234,43.37530424161317,0.0,SP1,2,151.94416355877541,43.37530424161317,SP2-2-2
1017,2.0,617740000.0,1.2766,10.0,46.0,1.0,45.0,175.65,123.69598881874313,2.689043235190068,12.150753917828341,0.0,SP1,2,121.00694558355305,12.150753917828341,SP2-2-2
1018,2.0,778180000.0,1.3788,12.0,46.0,1.0,45.0,192.25,98.19316884639849,2.134634105356489,0.0,0.0,SP1,2,96.05853474104198,0.0,SP2-2-2
1019,2.0,964220000.0,1.4809,14.0,47.0,1.0,46.0,208.86,80.97020358527791,1.7227702890484666,8.92888393950931,0.0,SP1,2,79.24743329622946,8.92888393950931,SP2-2-2
1020,2.0,1177800000.0,1.5830000000000002,16.0,47.0,1.0,45.0,225.47,66.28722168534274,1.4103664188370797,0.0,0.0,SP1,2,63.46648884766858,-7.7775520559336675,SP2-2-2
1021,2.0,1420800000.0,1.6852,18.0,47.0,1.0,45.0,242.09,54.950091287300594,1.169150878453204,0.0,0.0,SP1,2,52.611789530394184,0.0,SP2-2-2
1030,3.0,54439000.0,0.90759,2.0,6.0,0.0,6.0,150.49,183.08156668267003,0.0,67.46525741638828,0.0,SP1,2,183.08156668267003,67.46525741638828,SP2-2-3
1031,3.0,89855000.0,1.0726,4.0,9.0,0.0,9.0,181.6,166.38101511275732,0.0,140.7100944296063,0.0,SP1,2,166.38101511275732,140.7100944296063,SP2-2-3
1032,3.0,138040000.0,1.2376,6.0,9.0,0.0,9.0,212.76,108.3031448345176,0.0,0.0,0.0,SP1,2,108.3031448345176,0.0,SP2-2-3
1033,3.0,200940000.0,1.4026,8.0,9.0,0.0,9.0,243.95,74.40114518242665,0.0,0.0,0.0,SP1,2,74.40114518242665,0.0,SP2-2-3
1034,3.0,280530000.0,1.5676,10.0,10.0,0.0,9.0,275.16,59.213972413157684,0.0,20.87108390634895,0.0,SP1,2,53.29257517184191,0.0,SP2-2-3
1035,3.0,378780000.0,1.7327,12.0,12.0,0.0,11.0,306.39,52.62567933173807,0.0,33.81434235330916,0.0,SP1,2,48.24020605409325,33.81434235330916,SP2-2-3
1036,3.0,497620000.0,1.8977,14.0,12.0,0.0,11.0,337.63,40.05778468967436,0.0,0.0,0.0,SP1,2,36.71963596553481,0.0,SP2-2-3
1037,3.0,639060000.0,2.0627,16.0,13.0,0.0,12.0,368.8,33.79132536128385,0.0,11.74441153921318,0.0,SP1,2,31.191992641185088,11.74441153921318,SP2-2-3
1038,3.0,805010000.0,2.2277,18.0,14.0,1.0,12.0,399.95,28.88885101239534,2.0634893580282387,10.009819633060033,10.009819633060033,SP1,2,24.761872296338854,0.0,SP2-2-3
1049,4.0,164260000.0,0.8514799999999999,2.0,30.0,0.0,30.0,225.0,303.38418996219025,0.0,161.52562894849405,0.0,SP1,2,303.38418996219025,161.52562894849405,SP2-2-4
1050,4.0,229320000.0,0.95165,4.0,37.0,0.0,37.0,253.48,268.0175912259444,0.0,178.72589881254513,0.0,SP1,2,268.0175912259444,178.72589881254513,SP2-2-4
1051,4.0,309630000.0,1.0518,6.0,40.0,0.0,40.0,281.97,214.5954291388189,0.0,62.051907661797244,0.0,SP1,2,214.5954291388189,62.051907661797244,SP2-2-4
1052,4.0,406780000.0,1.152,8.0,41.0,0.0,41.0,310.45,167.42787819548354,0.0,17.098605950656847,0.0,SP1,2,167.42787819548354,17.098605950656847,SP2-2-4
1053,4.0,522400000.0,1.2522,10.0,45.0,0.0,45.0,338.91,143.09117642569691,0.0,57.46858910590943,0.0,SP1,2,143.09117642569691,57.46858910590943,SP2-2-4
1054,4.0,658080000.0,1.3523,12.0,46.0,0.0,46.0,367.38,116.11348184550563,0.0,12.242995047953364,0.0,SP1,2,116.11348184550563,12.242995047953364,SP2-2-4
1055,4.0,815410000.0,1.4525,14.0,47.0,0.0,47.0,395.85,95.74703486711799,0.0,10.558250607680113,0.0,SP1,2,95.74703486711799,10.558250607680113,SP2-2-4
1056,4.0,996030000.0,1.5527,16.0,47.0,0.0,47.0,424.32,78.3842752738338,0.0,0.0,0.0,SP1,2,78.3842752738338,0.0,SP2-2-4
1057,4.0,1201500000.0,1.6529,18.0,51.0,2.0,49.0,452.8,70.50986930788342,2.7650929140346436,32.33814314705431,16.169071573527155,SP1,2,67.74477639384878,16.169071573527155,SP2-2-4
1075,5.0,759630000.0,0.9171100000000001,2.0,136.0,0.0,136.0,176.52,297.39955144275297,0.0,339.97739830256086,0.0,SP1,2,297.39955144275297,339.97739830256086,SP2-2-5
1076,5.0,927880000.0,0.98036,4.0,172.0,0.0,172.0,192.32,307.92159084610694,0.0,355.4274261624205,0.0,SP1,2,307.92159084610694,355.4274261624205,SP2-2-5
1077,5.0,1119300000.0,1.0436,6.0,179.0,0.0,179.0,208.08,265.6501319494594,0.0,60.74551758825716,0.0,SP1,2,265.6501319494594,60.74551758825716,SP2-2-5
1078,5.0,1335400000.0,1.1069,8.0,172.0,1.0,171.0,223.75,213.95408545326168,1.2439191014724522,-53.807991562906935,7.686855937558132,SP1,2,212.71016635178933,-61.494847500465056,SP2-2-5
1079,5.0,1577600000.0,1.1701,10.0,161.0,1.0,160.0,239.44,169.52450587291852,1.0529472414466992,-75.4435394267937,0.0,SP1,2,168.47155863147185,-75.4435394267937,SP2-2-5
1080,5.0,1847500000.0,1.2334,12.0,151.0,2.0,145.0,255.14,135.76755874644286,1.7982458112111634,-61.54611219363884,6.154611219363884,SP1,2,130.37282131280935,-92.31916829045826,SP2-2-5
1081,5.0,2146600000.0,1.2966,14.0,142.0,3.0,135.0,270.85,109.88558588982409,2.321526462461072,-49.983838558865955,5.5537598398739965,SP1,2,104.46869081074823,-55.53759839873996,SP2-2-5
1082,5.0,2476400000.0,1.3599,16.0,137.0,5.0,128.0,286.58,91.89741190056726,3.3539201423564697,-25.183892785116925,10.07355711404677,SP1,2,85.86035564432562,-35.257449899163696,SP2-2-5
1083,5.0,2838200000.0,1.4231,18.0,132.0,4.0,124.0,302.31,77.2563959516712,2.3411029076264,-22.956461693011498,-4.5912923386023,SP1,2,72.57419013641841,-18.3651693544092,SP2-2-5
1095,6.0,190760000.0,0.9259799999999999,2.0,34.0,0.0,34.0,183.99,296.0704828874744,0.0,250.33767771193592,0.0,SP1,2,296.0704828874744,250.33767771193592,SP2-2-6
1096,6.0,266310000.0,1.0349,4.0,37.0,0.0,37.0,207.83,230.79040974778846,0.0,65.96146531196474,0.0,SP1,2,230.79040974778846,65.96146531196474,SP2-2-6
1097,6.0,359570000.0,1.1439,6.0,38.0,0.0,38.0,231.67,175.55114049570287,0.0,17.811811796121727,0.0,SP1,2,175.55114049570287,17.811811796121727,SP2-2-6
1098,6.0,472400000.0,1.2528,8.0,38.0,0.0,38.0,255.52,133.6217688146483,0.0,0.0,0.0,SP1,2,133.6217688146483,0.0,SP2-2-6
1099,6.0,606660000.0,1.3617,10.0,38.0,0.0,38.0,279.3,104.04991855081906,0.0,0.0,0.0,SP1,2,104.04991855081906,0.0,SP2-2-6
1100,6.0,764210000.0,1.4707,12.0,42.0,2.0,38.0,303.1,91.29354740250076,4.3473117810714665,42.17402902205807,21.08701451102904,SP1,2,82.59892384035784,0.0,SP2-2-6
1101,6.0,946930000.0,1.5796,14.0,43.0,2.0,38.0,326.89,75.43173352684087,3.508452722178645,9.091120666080956,0.0,SP1,2,66.66060172139426,0.0,SP2-2-6
1102,6.0,1156600000.0,1.6886,16.0,43.0,2.0,38.0,350.69,61.757367653961104,2.872435704835401,0.0,0.0,SP1,2,54.576278391872606,0.0,SP2-2-6
1103,6.0,1395300000.0,1.7975,18.0,45.0,2.0,38.0,374.49,53.57330363705586,2.381035717202483,13.918136305876098,0.0,SP1,2,45.23967862684718,0.0,SP2-2-6
1117,7.0,463160000.0,0.92901,2.0,74.0,0.0,74.0,93.75,265.40199507700817,0.0,195.21500981180668,0.0,SP1,2,265.40199507700817,195.21500981180668,SP2-2-7
1118,7.0,594780000.0,1.0098,4.0,86.0,0.0,86.0,104.11,240.1848462576799,0.0,151.4477649086442,0.0,SP1,2,240.1848462576799,151.4477649086442,SP2-2-7
1119,7.0,749290000.0,1.0906,6.0,88.0,0.0,88.0,114.52,195.0905550499212,0.0,21.501903671041518,0.0,SP1,2,195.0905550499212,21.501903671041518,SP2-2-7
1120,7.0,928390000.0,1.1714,8.0,88.0,0.0,88.0,124.96,157.45473561041746,0.0,0.0,0.0,SP1,2,157.45473561041746,0.0,SP2-2-7
1121,7.0,1134000000.0,1.2521,10.0,87.0,0.0,87.0,135.39,127.44115734148956,0.0,-8.079031020409086,0.0,SP1,2,127.44115734148956,-8.079031020409086,SP2-2-7
1122,7.0,1368000000.0,1.3329,12.0,84.0,0.0,84.0,145.78,101.99918400652794,0.0,-21.296532924439894,0.0,SP1,2,101.99918400652794,-21.296532924439894,SP2-2-7
1123,7.0,1632100000.0,1.4137,14.0,86.0,0.0,86.0,156.2,87.52965066916418,0.0,12.579549928862646,0.0,SP1,2,87.52965066916418,12.579549928862646,SP2-2-7
1124,7.0,1928200000.0,1.4945,16.0,91.0,2.0,86.0,166.63,78.39580473896609,1.7229847195377164,28.05014468264627,11.220057873058508,SP1,2,74.08834294012179,0.0,SP2-2-7
1125,7.0,2258000000.0,1.5753,18.0,95.0,5.0,87.0,177.07,69.88809077506629,3.678320567108752,20.14711422809354,15.110335671070152,SP1,2,64.00277786769229,5.036778557023385,SP2-2-7
1139,8.0,446220000.0,0.94119,2.0,84.0,0.0,84.0,148.89,312.70423495345403,0.0,249.37205000657718,0.0,SP1,2,312.70423495345403,249.37205000657718,SP2-2-8
1140,8.0,573030000.0,1.023,4.0,88.0,0.0,87.0,163.25,255.09903843316314,0.0,52.39743137311922,0.0,SP1,2,252.2001857236954,39.29807352983942,SP2-2-8
1141,8.0,721860000.0,1.1049,6.0,91.0,0.0,90.0,177.63,209.40735142226254,0.0,33.483764726996824,0.0,SP1,2,207.1061717363036,33.483764726996824,SP2-2-8
1142,8.0,894440000.0,1.1867,8.0,91.0,0.0,90.0,192.02,169.00271756369844,0.0,0.0,0.0,SP1,2,167.14554484321826,0.0,SP2-2-8
1143,8.0,1092600000.0,1.2686,10.0,93.0,0.0,90.0,206.42,141.3921378673687,0.0,16.7655386365191,0.0,SP1,2,136.8311011619697,0.0,SP2-2-8
1144,8.0,1318000000.0,1.3504,12.0,100.0,1.0,91.0,220.84,126.03410987149564,1.2603410987149561,51.58787478591032,7.369696397987187,SP1,2,114.691039983061,7.369696397987187,SP2-2-8
1145,8.0,1572400000.0,1.4322,14.0,103.0,2.0,91.0,235.26,108.812226860182,2.1128587739841165,19.58879207672538,6.52959735890846,SP1,2,96.13507421627727,0.0,SP2-2-8
1146,8.0,1857700000.0,1.5141,16.0,103.0,2.0,90.0,249.68,92.10117107980308,1.7883722539767588,0.0,0.0,SP1,2,80.47675142895416,-5.822395962517744,SP2-2-8
1147,8.0,2175500000.0,1.5959,18.0,108.0,3.0,92.0,264.12,82.46471769960088,2.2906866027666912,26.134826433390693,5.226965286678138,SP1,2,70.2477224848452,10.453930573356276,SP2-2-8
1161,9.0,384380000.0,0.9091,2.0,80.0,0.0,80.0,183.99,345.7265348054138,0.0,289.4899584979958,0.0,SP1,2,345.7265348054138,289.4899584979958,SP2-2-9
1162,9.0,493620000.0,0.98815,4.0,88.0,0.0,88.0,201.99,296.13751872565024,0.0,121.6499134460866,0.0,SP1,2,296.13751872565024,121.6499134460866,SP2-2-9
1163,9.0,621810000.0,1.0672,6.0,92.0,0.0,92.0,220.02,245.7726962669959,0.0,51.83335886126258,0.0,SP1,2,245.7726962669959,51.83335886126258,SP2-2-9
1164,9.0,770490000.0,1.1463,8.0,93.0,0.0,93.0,238.08,200.50234244946338,0.0,11.17251525495233,0.0,SP1,2,200.50234244946338,11.17251525495233,SP2-2-9
1165,9.0,941130000.0,1.2253,10.0,94.0,0.0,94.0,256.15,165.9135075940554,0.0,9.734702110327662,0.0,SP1,2,165.9135075940554,9.734702110327662,SP2-2-9
1166,9.0,1135300000.0,1.3044,12.0,94.0,0.0,94.0,274.25,137.5373728547462,0.0,0.0,0.0,SP1,2,137.5373728547462,0.0,SP2-2-9
1167,9.0,1354500000.0,1.3834,14.0,98.0,1.0,97.0,292.28,120.18508503094765,1.2263784186831397,30.31258335960424,7.57814583990106,SP1,2,118.95870661226448,22.734437519703175,SP2-2-9
1168,9.0,1600200000.0,1.4625,16.0,100.0,2.0,97.0,310.31,103.80762205388778,2.076152441077756,13.521608205993587,6.7608041029967945,SP1,2,100.69339339227112,0.0,SP2-2-9
1169,9.0,1874000000.0,1.5415,18.0,103.0,2.0,97.0,328.36,91.30007764938642,1.7728170417356588,18.20083529700123,0.0,SP1,2,85.98162652417946,0.0,SP2-2-9
1181,10.0,162660000.0,0.86325,2.0,39.0,0.0,39.0,239.45,398.2789447691269,0.0,293.6010627053576,0.0,SP1,2,398.2789447691269,293.6010627053576,SP2-2-10
1182,10.0,227080000.0,0.9648100000000001,4.0,42.0,0.0,42.0,269.87,307.23728140067425,0.0,77.35778802109495,0.0,SP1,2,307.23728140067425,77.35778802109495,SP2-2-10
1183,10.0,306610000.0,1.0664,6.0,43.0,0.0,43.0,300.27,232.96230204028384,0.0,20.886829725968973,0.0,SP1,2,232.96230204028384,20.886829725968973,SP2-2-10
1184,10.0,402810000.0,1.1679,8.0,43.0,0.0,43.0,330.67,177.32571542059887,0.0,0.0,0.0,SP1,2,177.32571542059887,0.0,SP2-2-10
1185,10.0,517300000.0,1.2695,10.0,44.0,0.0,44.0,361.08,141.29074230944858,0.0,14.508948974638068,0.0,SP1,2,141.29074230944858,14.508948974638068,SP2-2-10
1186,10.0,651670000.0,1.371,12.0,45.0,0.0,45.0,391.45,114.70657014253234,0.0,12.362354454910411,0.0,SP1,2,114.70657014253234,12.362354454910411,SP2-2-10
1187,10.0,807460000.0,1.4726,14.0,46.0,0.0,45.0,421.82,94.63250208417801,0.0,10.662619989128393,0.0,SP1,2,92.5752737780002,0.0,SP2-2-10
1188,10.0,986280000.0,1.5742,16.0,46.0,0.0,45.0,452.2,77.47491598013785,0.0,0.0,0.0,SP1,2,75.79067867622182,0.0,SP2-2-10
1189,10.0,1189800000.0,1.6757,18.0,48.0,0.0,45.0,482.57,67.0148085973298,0.0,16.323993397271153,0.0,SP1,2,62.82638305999668,0.0,SP2-2-10
1200,11.0,128330000.0,0.83567,2.0,24.0,0.0,24.0,144.21,310.6608714606989,0.0,482.1425882556444,0.0,SP1,2,310.6608714606989,482.1425882556444,SP2-2-11
1201,11.0,186820000.0,0.94709,4.0,31.0,0.0,31.0,165.8,275.6397420581077,0.0,198.8016238116633,0.0,SP1,2,275.6397420581077,198.8016238116633,SP2-2-11
1202,11.0,260810000.0,1.0585,6.0,33.0,0.0,33.0,187.43,210.1808816667624,0.0,44.90146149767029,0.0,SP1,2,210.1808816667624,44.90146149767029,SP2-2-11
1203,11.0,352150000.0,1.1699,8.0,34.0,0.0,34.0,209.08,160.38167063925775,0.0,18.186222554262237,0.0,SP1,2,160.38167063925775,18.186222554262237,SP2-2-11
1204,11.0,462650000.0,1.2814,10.0,34.0,0.0,34.0,230.75,122.07587877578001,0.0,0.0,0.0,SP1,2,122.07587877578001,0.0,SP2-2-11
1205,11.0,594140000.0,1.3928,12.0,35.0,0.0,35.0,252.43,97.85494140054688,0.0,12.633124709911876,0.0,SP1,2,97.85494140054688,12.633124709911876,SP2-2-11
1206,11.0,748440000.0,1.5042,14.0,37.0,0.0,36.0,274.13,82.11986801872371,0.0,21.53116744142984,0.0,SP1,2,79.90041212632575,10.76558372071492,SP2-2-11
1207,11.0,927390000.0,1.6156,16.0,39.0,0.0,36.0,295.84,69.85632059451383,0.0,18.56529274217728,0.0,SP1,2,64.48275747185892,0.0,SP2-2-11
1208,11.0,1132800000.0,1.727,18.0,43.0,2.0,37.0,317.55,63.054882970137214,2.9327852544249864,32.347589077577766,16.173794538788883,SP1,2,54.25652720686225,8.086897269394441,SP2-2-11
1217,12.0,54807000.0,0.80555,2.0,8.0,0.0,8.0,134.5,242.4696944706059,0.0,268.0538273529631,0.0,SP1,2,242.4696944706059,268.0538273529631,SP2-2-12
1218,12.0,90467000.0,0.95201,4.0,10.0,0.0,10.0,163.92,183.61718285190315,0.0,93.16486641089806,0.0,SP1,2,183.61718285190315,93.16486641089806,SP2-2-12
1219,12.0,138970000.0,1.0985,6.0,11.0,0.0,11.0,193.39,131.48467474396946,0.0,34.247975756268936,0.0,SP1,2,131.48467474396946,34.247975756268936,SP2-2-12
1220,12.0,202300000.0,1.2449,8.0,11.0,0.0,11.0,222.88,90.32340706460423,0.0,0.0,0.0,SP1,2,90.32340706460423,0.0,SP2-2-12
1221,12.0,282440000.0,1.3914,10.0,14.0,1.0,13.0,252.4,82.33895324135524,5.881353802953947,62.18353761316367,20.72784587105456,SP1,2,76.4575994384013,41.45569174210912,SP2-2-12
1222,12.0,381330000.0,1.5379,12.0,14.0,1.0,13.0,281.92,60.98605919672821,4.356147085480587,0.0,0.0,SP1,2,56.629912111247634,0.0,SP2-2-12
